"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"26 years"	"26"	"Female"	"F"	"White"	"2106-3"	81	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	200	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	80	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	188	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	61	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	208	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	85	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	237	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	95	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	193	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"31 years"	"31"	"Female"	"F"	"White"	"2106-3"	88	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	204	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"32 years"	"32"	"Female"	"F"	"White"	"2106-3"	105	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	217	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	106	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	235	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	130	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	241	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	121	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	234	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	158	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	268	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	155	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	268	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	153	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	321	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	171	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	294	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	189	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	320	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	214	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	403	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	210	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	441	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	281	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	444	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	307	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	543	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	339	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	524	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	344	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	604	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	383	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	682	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	414	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	714	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	467	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	784	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	483	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	851	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	534	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	899	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	586	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	969	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	620	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	1021	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	724	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	1111	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	702	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	1167	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"56 years"	"56"	"Female"	"F"	"White"	"2106-3"	776	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	1247	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"57 years"	"57"	"Female"	"F"	"White"	"2106-3"	843	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"57 years"	"57"	"Male"	"M"	"White"	"2106-3"	1287	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	822	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	1354	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	929	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"59 years"	"59"	"Male"	"M"	"White"	"2106-3"	1463	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"60 years"	"60"	"Female"	"F"	"White"	"2106-3"	904	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"60 years"	"60"	"Male"	"M"	"White"	"2106-3"	1451	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"61 years"	"61"	"Female"	"F"	"White"	"2106-3"	971	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"61 years"	"61"	"Male"	"M"	"White"	"2106-3"	1531	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"62 years"	"62"	"Female"	"F"	"White"	"2106-3"	1048	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"62 years"	"62"	"Male"	"M"	"White"	"2106-3"	1676	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"63 years"	"63"	"Female"	"F"	"White"	"2106-3"	1045	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"63 years"	"63"	"Male"	"M"	"White"	"2106-3"	1595	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"64 years"	"64"	"Female"	"F"	"White"	"2106-3"	1128	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"64 years"	"64"	"Male"	"M"	"White"	"2106-3"	1703	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"65 years"	"65"	"Female"	"F"	"White"	"2106-3"	1228	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"65 years"	"65"	"Male"	"M"	"White"	"2106-3"	1739	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"66 years"	"66"	"Female"	"F"	"White"	"2106-3"	1147	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"66 years"	"66"	"Male"	"M"	"White"	"2106-3"	1824	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"67 years"	"67"	"Female"	"F"	"White"	"2106-3"	1334	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"67 years"	"67"	"Male"	"M"	"White"	"2106-3"	1903	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"68 years"	"68"	"Female"	"F"	"White"	"2106-3"	1415	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"68 years"	"68"	"Male"	"M"	"White"	"2106-3"	1945	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"69 years"	"69"	"Female"	"F"	"White"	"2106-3"	1414	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"69 years"	"69"	"Male"	"M"	"White"	"2106-3"	2058	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"70 years"	"70"	"Female"	"F"	"White"	"2106-3"	1586	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"70 years"	"70"	"Male"	"M"	"White"	"2106-3"	2063	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"71 years"	"71"	"Female"	"F"	"White"	"2106-3"	1684	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"71 years"	"71"	"Male"	"M"	"White"	"2106-3"	2133	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"72 years"	"72"	"Female"	"F"	"White"	"2106-3"	1792	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"72 years"	"72"	"Male"	"M"	"White"	"2106-3"	2289	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"73 years"	"73"	"Female"	"F"	"White"	"2106-3"	1811	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"73 years"	"73"	"Male"	"M"	"White"	"2106-3"	2184	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"74 years"	"74"	"Female"	"F"	"White"	"2106-3"	2001	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"74 years"	"74"	"Male"	"M"	"White"	"2106-3"	2306	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"75 years"	"75"	"Female"	"F"	"White"	"2106-3"	2085	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"75 years"	"75"	"Male"	"M"	"White"	"2106-3"	2583	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"76 years"	"76"	"Female"	"F"	"White"	"2106-3"	2232	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"76 years"	"76"	"Male"	"M"	"White"	"2106-3"	2611	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"77 years"	"77"	"Female"	"F"	"White"	"2106-3"	2277	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"77 years"	"77"	"Male"	"M"	"White"	"2106-3"	2663	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"78 years"	"78"	"Female"	"F"	"White"	"2106-3"	2471	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"78 years"	"78"	"Male"	"M"	"White"	"2106-3"	2772	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"79 years"	"79"	"Female"	"F"	"White"	"2106-3"	2633	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"79 years"	"79"	"Male"	"M"	"White"	"2106-3"	2803	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"80 years"	"80"	"Female"	"F"	"White"	"2106-3"	2929	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"80 years"	"80"	"Male"	"M"	"White"	"2106-3"	2879	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"81 years"	"81"	"Female"	"F"	"White"	"2106-3"	3090	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"81 years"	"81"	"Male"	"M"	"White"	"2106-3"	2902	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"82 years"	"82"	"Female"	"F"	"White"	"2106-3"	3320	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"82 years"	"82"	"Male"	"M"	"White"	"2106-3"	3055	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"83 years"	"83"	"Female"	"F"	"White"	"2106-3"	3487	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"83 years"	"83"	"Male"	"M"	"White"	"2106-3"	2981	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"84 years"	"84"	"Female"	"F"	"White"	"2106-3"	3456	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"84 years"	"84"	"Male"	"M"	"White"	"2106-3"	3049	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"85 years"	"85"	"Female"	"F"	"White"	"2106-3"	3755	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"85 years"	"85"	"Male"	"M"	"White"	"2106-3"	3032	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"86 years"	"86"	"Female"	"F"	"White"	"2106-3"	3850	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"86 years"	"86"	"Male"	"M"	"White"	"2106-3"	2862	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"87 years"	"87"	"Female"	"F"	"White"	"2106-3"	3990	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"87 years"	"87"	"Male"	"M"	"White"	"2106-3"	2834	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"88 years"	"88"	"Female"	"F"	"White"	"2106-3"	3985	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"88 years"	"88"	"Male"	"M"	"White"	"2106-3"	2700	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"89 years"	"89"	"Female"	"F"	"White"	"2106-3"	3858	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"89 years"	"89"	"Male"	"M"	"White"	"2106-3"	2444	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"90 years"	"90"	"Female"	"F"	"White"	"2106-3"	3855	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"90 years"	"90"	"Male"	"M"	"White"	"2106-3"	2194	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"91 years"	"91"	"Female"	"F"	"White"	"2106-3"	3594	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"91 years"	"91"	"Male"	"M"	"White"	"2106-3"	1886	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"92 years"	"92"	"Female"	"F"	"White"	"2106-3"	3254	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"92 years"	"92"	"Male"	"M"	"White"	"2106-3"	1645	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"93 years"	"93"	"Female"	"F"	"White"	"2106-3"	3016	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"93 years"	"93"	"Male"	"M"	"White"	"2106-3"	1401	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"94 years"	"94"	"Female"	"F"	"White"	"2106-3"	2618	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"94 years"	"94"	"Male"	"M"	"White"	"2106-3"	1069	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"95 years"	"95"	"Female"	"F"	"White"	"2106-3"	2249	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"95 years"	"95"	"Male"	"M"	"White"	"2106-3"	830	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"96 years"	"96"	"Female"	"F"	"White"	"2106-3"	1868	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"96 years"	"96"	"Male"	"M"	"White"	"2106-3"	658	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"97 years"	"97"	"Female"	"F"	"White"	"2106-3"	1522	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"97 years"	"97"	"Male"	"M"	"White"	"2106-3"	443	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	1177	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	325	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	856	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"99 years"	"99"	"Male"	"M"	"White"	"2106-3"	210	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"100+ years"	"100"	"Female"	"F"	"White"	"2106-3"	1851	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Hampshire"	"33"	"100+ years"	"100"	"Male"	"M"	"White"	"2106-3"	321	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"1 year"	"1"	"Female"	"F"	"White"	"2106-3"	24	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"1 year"	"1"	"Male"	"M"	"White"	"2106-3"	32	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"2 years"	"2"	"Female"	"F"	"White"	"2106-3"	12	Not Applicable	Not Applicable
